gene_id	At_name	Bn_name
GSBRNA2T00121224001	AT4G33350	BnaA01g03560D
GSBRNA2T00121225001	AT4G33390	BnaA01g03550D
GSBRNA2T00121227001	AT4G33400	BnaA01g03540D
GSBRNA2T00121228001	AT4G33410	BnaA01g03530D
GSBRNA2T00121229001	AT4G33420	BnaA01g03520D
GSBRNA2T00121230001	AT4G33430	BnaA01g03510D
GSBRNA2T00121231001	AT4G33440	BnaA01g03500D
GSBRNA2T00121233001	AT4G33450	BnaA01g03490D
GSBRNA2T00121234001	AT4G33460	BnaA01g03480D
GSBRNA2T00121235001	AT4G33467	BnaA01g03470D
GSBRNA2T00121236001	AT4G33470	BnaA01g03460D
GSBRNA2T00121237001	AT4G33480	BnaA01g03450D
GSBRNA2T00121238001	AT4G33480	BnaA01g03440D
GSBRNA2T00121239001	AT4G33490	BnaA01g03430D
GSBRNA2T00121240001	AT4G33495	BnaA01g03420D
GSBRNA2T00121241001	AT4G33500	BnaA01g03410D
GSBRNA2T00121243001	AT4G33510	BnaA01g03400D
GSBRNA2T00121244001	AT4G33520	BnaA01g03390D
GSBRNA2T00121245001	AT4G33530	BnaA01g03380D
GSBRNA2T00121246001	AT4G33540	BnaA01g03370D
GSBRNA2T00121247001	AT4G33580	BnaA01g03360D
GSBRNA2T00121248001	AT4G33620	BnaA01g03350D
GSBRNA2T00121249001	AT4G33625	BnaA01g03340D
GSBRNA2T00121251001	AT4G33640	BnaA01g03330D
GSBRNA2T00121252001	AT4G33650	BnaA01g03320D
GSBRNA2T00121254001	AT4G33666	BnaA01g03300D
GSBRNA2T00121255001	AT4G33680	BnaA01g03290D
GSBRNA2T00121256001	AT4G33690	BnaA01g03280D
GSBRNA2T00121257001	AT4G33700	BnaA01g03270D
GSBRNA2T00121258001	AT4G33720	BnaA01g03260D
GSBRNA2T00121259001	AT4G33730	BnaA01g03250D
GSBRNA2T00121260001	AT4G33740	BnaA01g03240D
GSBRNA2T00121261001	AT4G33760	BnaA01g03230D
GSBRNA2T00121262001	AT4G33770	BnaA01g03220D
GSBRNA2T00121263001	AT4G33780	BnaA01g03210D
GSBRNA2T00121264001	AT4G33790	BnaA01g03200D
GSBRNA2T00121265001	AT4G33800	BnaA01g03190D
GSBRNA2T00121266001	AT4G33870	BnaA01g03180D
GSBRNA2T00121267001	AT4G33870	BnaA01g03170D
GSBRNA2T00121268001	AT4G33880	BnaA01g03160D
GSBRNA2T00121269001	AT4G33865	BnaA01g03150D
GSBRNA2T00121270001	AT4G33925	BnaA01g03140D
GSBRNA2T00121271001	AT4G33940	BnaA01g03130D
GSBRNA2T00121272001	AT4G33945	BnaA01g03120D
GSBRNA2T00121274001	AT4G33950	BnaA01g03110D
GSBRNA2T00121275001	AT4G33960	BnaA01g03100D
GSBRNA2T00121277001	AT4G33970	BnaA01g03090D
GSBRNA2T00121279001	AT4G33980	BnaA01g03080D
GSBRNA2T00121281001	AT4G34060	BnaA01g03070D
GSBRNA2T00121282001	AT4G34100	BnaA01g03060D
GSBRNA2T00121283001	AT4G34110	BnaA01g03050D
GSBRNA2T00121284001	AT4G34120	BnaA01g03040D
GSBRNA2T00121285001	AT4G34131	BnaA01g03030D
GSBRNA2T00121286001	AT4G34131	BnaA01g03020D
GSBRNA2T00121287001	AT4G34138	BnaA01g03010D
GSBRNA2T00121288001	AT4G34140	BnaA01g03000D
GSBRNA2T00121289001	AT4G34140	BnaA01g02990D
GSBRNA2T00121290001	AT4G34150	BnaA01g02980D
GSBRNA2T00121292001	AT4G34160	BnaA01g02970D
GSBRNA2T00121293001	AT2G17305	BnaA01g02960D
GSBRNA2T00121294001	AT3G42050	BnaA01g02950D
GSBRNA2T00121295001	AT4G34190	BnaA01g02940D
GSBRNA2T00121296001	AT4G34200	BnaA01g02930D
GSBRNA2T00121297001	AT4G34215	BnaA01g02920D
GSBRNA2T00121298001	AT4G34220	BnaA01g02910D
GSBRNA2T00121299001	AT3G57230	BnaA01g02900D
GSBRNA2T00121300001	AT4G34230	BnaA01g02890D
GSBRNA2T00121301001	AT4G34240	BnaA01g02880D
GSBRNA2T00121302001	AT4G34250	BnaA01g02870D
GSBRNA2T00121303001	AT4G34260	BnaA01g02860D
GSBRNA2T00121304001	AT2G15000	BnaA01g02850D
GSBRNA2T00121306001	AT4G34270	BnaA01g02840D
GSBRNA2T00121307001	AT3G25580	BnaA01g02830D
GSBRNA2T00121308001	AT4G34280	BnaA01g02820D
GSBRNA2T00121309001	AT4G34290	BnaA01g02810D
GSBRNA2T00121310001	AT4G34310	BnaA01g02800D
GSBRNA2T00121311001	AT4G34340	BnaA01g02790D
GSBRNA2T00121312001	AT4G34350	BnaA01g02780D
GSBRNA2T00121313001	AT4G34370	BnaA01g02770D
GSBRNA2T00121314001	AT4G34380	BnaA01g02760D
GSBRNA2T00121316001	AT4G34390	BnaA01g02740D
GSBRNA2T00121318001	AT4G34390	BnaA01g02730D
GSBRNA2T00121319001	AT4G34410	BnaA01g02720D
GSBRNA2T00121320001	AT4G34412	BnaA01g02710D
GSBRNA2T00121322001	AT4G34420	BnaA01g02700D
GSBRNA2T00121323001	AT4G34430	BnaA01g02690D
GSBRNA2T00121324001	AT4G34440	BnaA01g02680D
GSBRNA2T00121325001	AT4G34450	BnaA01g02670D
GSBRNA2T00121326001	AT4G34460	BnaA01g02660D
GSBRNA2T00121328001	AT4G34480	BnaA01g02650D
GSBRNA2T00121329001	AT4G34490	BnaA01g02640D
GSBRNA2T00121330001	AT4G34500	BnaA01g02630D
GSBRNA2T00121331001	AT4G34530	BnaA01g02620D
GSBRNA2T00121332001	AT4G34540	BnaA01g02610D
GSBRNA2T00121333001	AT4G34560	BnaA01g02600D
GSBRNA2T00121334001	AT4G34570	BnaA01g02590D
GSBRNA2T00121335001	AT4G34580	BnaA01g02580D
GSBRNA2T00121337001	AT4G34590	BnaA01g02570D
GSBRNA2T00121340001	AT4G34600	BnaA01g02550D
GSBRNA2T00121341001	AT4G34620	BnaA01g02540D
GSBRNA2T00121342001	AT4G34630	BnaA01g02530D
GSBRNA2T00121343001	AT4G34640	BnaA01g02520D
GSBRNA2T00121344001	AT4G34650	BnaA01g02510D
GSBRNA2T00121345001	AT4G34660	BnaA01g02500D
GSBRNA2T00121346001	AT4G34670	BnaA01g02490D
GSBRNA2T00121347001	AT4G34680	BnaA01g02480D
GSBRNA2T00121348001	AT4G34700	BnaA01g02470D
GSBRNA2T00121349001	AT4G34710	BnaA01g02460D
GSBRNA2T00121350001	AT4G34710	BnaA01g02450D
GSBRNA2T00121352001	AT4G34740	BnaA01g02440D
GSBRNA2T00121353001	AT4G34750	BnaA01g02430D
GSBRNA2T00121354001	AT4G34760	BnaA01g02420D
GSBRNA2T00121355001	AT4G34770	BnaA01g02410D
GSBRNA2T00121357001	AT4G34790	BnaA01g02400D
GSBRNA2T00121358001	AT4G34800	BnaA01g02390D
GSBRNA2T00121359001	AT4G34810	BnaA01g02380D
GSBRNA2T00121360001	AT4G34830	BnaA01g02370D
GSBRNA2T00121361001	AT4G34850	BnaA01g02360D
GSBRNA2T00121362001	AT4G34860	BnaA01g02350D
GSBRNA2T00121364001	AT4G34870	BnaA01g02340D
GSBRNA2T00121365001	AT5G01220	BnaA01g02330D
GSBRNA2T00121366001	AT4G34880	BnaA01g02320D
GSBRNA2T00121367001	AT4G34880	BnaA01g02310D
GSBRNA2T00121368001	AT4G34890	BnaA01g02300D
GSBRNA2T00121369001	AT4G34910	BnaA01g02290D
GSBRNA2T00121370001	AT4G34940	BnaA01g02280D
GSBRNA2T00121371001	AT4G34950	BnaA01g02270D
GSBRNA2T00121372001	AT4G34960	BnaA01g02260D
GSBRNA2T00121373001	AT4G34970	BnaA01g02250D
GSBRNA2T00121374001	AT4G34990	BnaA01g02240D
GSBRNA2T00121376001	AT4G35010	BnaA01g02230D
GSBRNA2T00121377001	AT4G35020	BnaA01g02220D
GSBRNA2T00121378001	AT4G35030	BnaA01g02210D
GSBRNA2T00121380001	AT4G35230	BnaA01g02190D
GSBRNA2T00121381001	AT4G35240	BnaA01g02180D
GSBRNA2T00121382001	AT5G60620	BnaA01g02170D
GSBRNA2T00121383001	AT4G35260	BnaA01g02160D
GSBRNA2T00121384001	AT4G35270	BnaA01g02150D
GSBRNA2T00121385001	AT4G35280	BnaA01g02140D
GSBRNA2T00121386001	AT2G17200	BnaA01g02130D
GSBRNA2T00121387001	AT4G35290	BnaA01g02120D
GSBRNA2T00121388001	AT4G35290	BnaA01g02110D
GSBRNA2T00121389001	AT4G35300	BnaA01g02100D
GSBRNA2T00121390001	AT4G35310	BnaA01g02090D
GSBRNA2T00121392001	AT4G35320	BnaA01g02080D
GSBRNA2T00121393001	AT5G41760	BnaA01g02070D
GSBRNA2T00121394001	AT4G35350	BnaA01g02060D
GSBRNA2T00121395001	AT4G35360	BnaA01g02050D
GSBRNA2T00121396001	AT4G35380	BnaA01g02040D
GSBRNA2T00121397001	AT4G35390	BnaA01g02030D
GSBRNA2T00121398001	AT4G35410	BnaA01g02020D
GSBRNA2T00121399001	AT1G57690	BnaA01g02010D
GSBRNA2T00121400001	AT4G35420	BnaA01g02000D
GSBRNA2T00121401001	AT4G35440	BnaA01g01990D
GSBRNA2T00121402001	AT4G35450	BnaA01g01980D
GSBRNA2T00121403001	AT4G35470	BnaA01g01970D
GSBRNA2T00121404001	AT4G35480	BnaA01g01960D
GSBRNA2T00121405001	AT4G35500	BnaA01g01950D
GSBRNA2T00121406001	AT4G35510	BnaA01g01940D
GSBRNA2T00121407001	AT4G35530	BnaA01g01930D
GSBRNA2T00121408001	AT4G35540	BnaA01g01920D
GSBRNA2T00121409001	AT4G35550	BnaA01g01910D
GSBRNA2T00121410001	AT2G17560	BnaA01g01900D
GSBRNA2T00121411001	AT4G12735	BnaA01g01890D
GSBRNA2T00121412001	AT4G35590	BnaA01g01880D
GSBRNA2T00121413001	AT4G35600	BnaA01g01870D
GSBRNA2T00121414001	AT4G35610	BnaA01g01860D
GSBRNA2T00121415001	AT4G35680	BnaA01g01850D
GSBRNA2T00121416001	AT4G35690	BnaA01g01840D
GSBRNA2T00121417001	AT4G35700	BnaA01g01830D
GSBRNA2T00121418001	AT4G35690	BnaA01g01820D
GSBRNA2T00121419001	AT4G35730	BnaA01g01810D
GSBRNA2T00121420001	AT4G35750	BnaA01g01800D
GSBRNA2T00121421001	AT4G35760	BnaA01g01790D
GSBRNA2T00121422001	AT4G35770	BnaA01g01780D
GSBRNA2T00121423001	AT4G35783	BnaA01g01770D
GSBRNA2T00121424001	AT4G35785	BnaA01g01760D
GSBRNA2T00121425001	AT4G35800	BnaA01g01750D
GSBRNA2T00121426001	AT4G35810	BnaA01g01740D
GSBRNA2T00121427001	AT4G35820	BnaA01g01730D
GSBRNA2T00121429001	AT4G35820	BnaA01g01710D
GSBRNA2T00121430001	AT4G35830	BnaA01g01700D
GSBRNA2T00121431001	AT4G35840	BnaA01g01690D
GSBRNA2T00121432001	AT4G35850	BnaA01g01680D
GSBRNA2T00121433001	AT4G35860	BnaA01g01670D
GSBRNA2T00121434001	AT4G35880	BnaA01g01660D
GSBRNA2T00121436001	AT4G35890	BnaA01g01650D
GSBRNA2T00121438001	AT4G35900	BnaA01g01640D
GSBRNA2T00121440001	AT4G35920	BnaA01g01630D
GSBRNA2T00121441001	AT4G35940	BnaA01g01620D
GSBRNA2T00121442001	AT4G35950	BnaA01g01610D
GSBRNA2T00121443001	AT4G35970	BnaA01g01600D
GSBRNA2T00121444001	AT4G35980	BnaA01g01590D
GSBRNA2T00121445001	AT4G35987	BnaA01g01580D
GSBRNA2T00121446001	AT4G36010	BnaA01g01570D
GSBRNA2T00121447001	AT4G36020	BnaA01g01560D
GSBRNA2T00121449001	AT4G36040	BnaA01g01550D
GSBRNA2T00121450001	AT4G36050	BnaA01g01540D
GSBRNA2T00121451001	AT4G36060	BnaA01g01530D
GSBRNA2T00121452001	AT4G36080	BnaA01g01520D
GSBRNA2T00121453001	AT4G36090	BnaA01g01510D
GSBRNA2T00121454001	AT4G36105	BnaA01g01500D
GSBRNA2T00121455001	AT4G36110	BnaA01g01490D
GSBRNA2T00121457001	AT4G36120	BnaA01g01480D
GSBRNA2T00121458001	AT4G36130	BnaA01g01470D
GSBRNA2T00121459001	AT4G36140	BnaA01g01460D
GSBRNA2T00121460001	AT4G36150	BnaA01g01450D
GSBRNA2T00121461001	AT4G36160	BnaA01g01440D
GSBRNA2T00121462001	AT4G36180	BnaA01g01430D
GSBRNA2T00121463001	AT4G36195	BnaA01g01420D
GSBRNA2T00121464001	AT4G36210	BnaA01g01410D
GSBRNA2T00121465001	AT4G36220	BnaA01g01400D
GSBRNA2T00121470001	AT4G36240	BnaA01g01370D
GSBRNA2T00121471001	AT4G36250	BnaA01g01360D
GSBRNA2T00121472001	AT4G36260	BnaA01g01350D
GSBRNA2T00121474001	AT4G36280	BnaA01g01340D
GSBRNA2T00121475001	AT4G36360	BnaA01g01330D
GSBRNA2T00121476001	AT4G36380	BnaA01g01320D
GSBRNA2T00121477001	AT4G36390	BnaA01g01310D
GSBRNA2T00121479001	AT4G36410	BnaA01g01300D
GSBRNA2T00121481001	AT4G36430	BnaA01g01280D
GSBRNA2T00121482001	AT4G36440	BnaA01g01270D
GSBRNA2T00121483001	AT4G36490	BnaA01g01260D
GSBRNA2T00121484001	AT4G36480	BnaA01g01250D
GSBRNA2T00121485001	AT4G36470	BnaA01g01240D
GSBRNA2T00121486001	AT4G36500	BnaA01g01230D
GSBRNA2T00121487001	AT4G36500	BnaA01g01220D
GSBRNA2T00121488001	AT4G36520	BnaA01g01210D
GSBRNA2T00121489001	AT4G36640	BnaA01g01200D
GSBRNA2T00121490001	AT4G36640	BnaA01g01190D
GSBRNA2T00121494001	AT3G50690	BnaA01g01170D
GSBRNA2T00121495001	AT4G36650	BnaA01g01160D
GSBRNA2T00121496001	AT4G36660	BnaA01g01150D
GSBRNA2T00121497001	AT4G36670	BnaA01g01140D
GSBRNA2T00121498001	AT4G36690	BnaA01g01130D
GSBRNA2T00121499001	AT4G36710	BnaA01g01120D
GSBRNA2T00121500001	AT4G36720	BnaA01g01110D
GSBRNA2T00121501001	AT4G36730	BnaA01g01100D
GSBRNA2T00121502001	AT4G36740	BnaA01g01090D
GSBRNA2T00121503001	AT4G36750	BnaA01g01080D
GSBRNA2T00121504001	AT4G36760	BnaA01g01070D
GSBRNA2T00121505001	AT5G08335	BnaA01g01060D
GSBRNA2T00121506001	AT4G36770	BnaA01g01050D
GSBRNA2T00121507001	AT4G36780	BnaA01g01040D
GSBRNA2T00121508001	AT4G36790	BnaA01g01030D
GSBRNA2T00121510001	AT4G36810	BnaA01g01020D
GSBRNA2T00121511001	AT4G36820	BnaA01g01010D
GSBRNA2T00121512001	AT4G36850	BnaA01g01000D
GSBRNA2T00121513001	AT4G36860	BnaA01g00990D
GSBRNA2T00121514001	AT4G36870	BnaA01g00980D
GSBRNA2T00121515001	AT4G35910	BnaA01g00970D
GSBRNA2T00121516001	AT4G37240	BnaA01g00960D
GSBRNA2T00121517001	AT4G37235	BnaA01g00950D
GSBRNA2T00121518001	AT4G37210	BnaA01g00940D
GSBRNA2T00121519001	AT4G37200	BnaA01g00930D
GSBRNA2T00121520001	AT4G37180	BnaA01g00920D
GSBRNA2T00121522001	AT4G37160	BnaA01g00910D
GSBRNA2T00121523001	AT4G37150	BnaA01g00900D
GSBRNA2T00121524001	AT4G37130	BnaA01g00890D
GSBRNA2T00121525001	AT4G37110	BnaA01g00880D
GSBRNA2T00121526001	AT4G37100	BnaA01g00870D
GSBRNA2T00121528001	AT4G37090	BnaA01g00860D
GSBRNA2T00121529001	AT4G37080	BnaA01g00850D
GSBRNA2T00121531001	AT4G37070	BnaA01g00830D
GSBRNA2T00121533001	AT4G37070	BnaA01g00820D
GSBRNA2T00121534001	AT4G37050	BnaA01g00810D
GSBRNA2T00121535001	AT4G37040	BnaA01g00800D
GSBRNA2T00121536001	AT4G37010	BnaA01g00790D
GSBRNA2T00121537001	AT4G37000	BnaA01g00780D
GSBRNA2T00121540001	AT4G36980	BnaA01g00770D
GSBRNA2T00121542001	AT4G36970	BnaA01g00760D
GSBRNA2T00121543001	AT4G36960	BnaA01g00750D
GSBRNA2T00121544001	AT4G36950	BnaA01g00740D
GSBRNA2T00121547001	AT4G36930	BnaA01g00730D
GSBRNA2T00121549001	AT4G36910	BnaA01g00720D
GSBRNA2T00121550001	AT4G36900	BnaA01g00710D
GSBRNA2T00121551001	AT4G36890	BnaA01g00700D
GSBRNA2T00121552001	AT4G36880	BnaA01g00690D
GSBRNA2T00121553001	AT4G37250	BnaA01g00680D
GSBRNA2T00121554001	AT4G37260	BnaA01g00670D
GSBRNA2T00121555001	AT4G37270	BnaA01g00660D
GSBRNA2T00121556001	AT4G37280	BnaA01g00650D
GSBRNA2T00121557001	AT4G37290	BnaA01g00640D
GSBRNA2T00121559001	AT4G37295	BnaA01g00630D
GSBRNA2T00121561001	AT4G37330	BnaA01g00620D
GSBRNA2T00121562001	AT4G37300	BnaA01g00610D
GSBRNA2T00121563001	AT4G37310	BnaA01g00600D
GSBRNA2T00121564001	AT4G37370	BnaA01g00590D
GSBRNA2T00121565001	AT4G37390	BnaA01g00580D
GSBRNA2T00121566001	AT4G37400	BnaA01g00570D
GSBRNA2T00121567001	AT4G37410	BnaA01g00560D
GSBRNA2T00121568001	AT4G37409	BnaA01g00550D
GSBRNA2T00121569001	AT4G37410	BnaA01g00540D
GSBRNA2T00121571001	AT4G37420	BnaA01g00530D
GSBRNA2T00121572001	AT4G37430	BnaA01g00520D
GSBRNA2T00121574001	AT4G37430	BnaA01g00510D
GSBRNA2T00121575001	AT4G37440	BnaA01g00500D
GSBRNA2T00121576001	AT4G37445	BnaA01g00490D
GSBRNA2T00121577001	AT1G01355	BnaA01g00480D
GSBRNA2T00121579001	AT4G37445	BnaA01g00470D
GSBRNA2T00121580001	AT4G37445	BnaA01g00460D
GSBRNA2T00121581001	AT4G37450	BnaA01g00450D
GSBRNA2T00121582001	AT4G37460	BnaA01g00440D
GSBRNA2T00121584001	AT4G37490	BnaA01g00430D
GSBRNA2T00121585001	AT4G37510	BnaA01g00420D
GSBRNA2T00121586001	AT4G37520	BnaA01g00410D
GSBRNA2T00121588001	AT4G37540	BnaA01g00400D
GSBRNA2T00121589001	AT4G37560	BnaA01g00390D
GSBRNA2T00121590001	AT4G37560	BnaA01g00380D
GSBRNA2T00121591001	AT4G37580	BnaA01g00370D
GSBRNA2T00121592001	AT4G37610	BnaA01g00360D
GSBRNA2T00121593001	AT2G37970	BnaA01g00350D
GSBRNA2T00121595001	AT4G37670	BnaA01g00340D
GSBRNA2T00121596001	AT2G37970	BnaA01g00330D
GSBRNA2T00121597001	AT4G37680	BnaA01g00320D
GSBRNA2T00121598001	AT4G37730	BnaA01g00310D
GSBRNA2T00121599001	AT4G37740	BnaA01g00300D
GSBRNA2T00121601001	AT4G37750	BnaA01g00290D
GSBRNA2T00121602001	AT4G37760	BnaA01g00280D
GSBRNA2T00121603001	AT4G37770	BnaA01g00270D
GSBRNA2T00121606001	AT5G66210	BnaA01g00260D
GSBRNA2T00121607001	AT4G37810	BnaA01g00250D
GSBRNA2T00121612001	AT4G37840	BnaA01g00240D
GSBRNA2T00121613001	AT4G37850	BnaA01g00230D
GSBRNA2T00121614001	AT4G37860	BnaA01g00220D
GSBRNA2T00121615001	AT4G37870	BnaA01g00210D
GSBRNA2T00121617001	AT4G37880	BnaA01g00200D
GSBRNA2T00121618001	AT4G37910	BnaA01g00190D
GSBRNA2T00121619001	AT4G37920	BnaA01g00180D
GSBRNA2T00121621001	AT4G37930	BnaA01g00170D
GSBRNA2T00121622001	AT4G37940	BnaA01g00160D
GSBRNA2T00121623001	AT4G37970	BnaA01g00150D
GSBRNA2T00121624001	AT4G37980	BnaA01g00140D
GSBRNA2T00121626001	AT4G38000	BnaA01g00130D
GSBRNA2T00121627001	AT4G38020	BnaA01g00120D
GSBRNA2T00121628001	AT4G38030	BnaA01g00110D
GSBRNA2T00121629001	AT4G38040	BnaA01g00100D
GSBRNA2T00121630001	AT4G38050	BnaA01g00090D
GSBRNA2T00121632001	AT4G38060	BnaA01g00080D
GSBRNA2T00121633001	AT4G40090	BnaA01g00070D
GSBRNA2T00121634001	AT4G40080	BnaA01g00060D
GSBRNA2T00121635001	AT4G40060	BnaA01g00050D
GSBRNA2T00121637001	AT5G03000	BnaA01g00040D
GSBRNA2T00121638001	AT4G40050	BnaA01g00030D
GSBRNA2T00121639001	AT4G40045	BnaA01g00020D
GSBRNA2T00121640001	AT4G40042	BnaA01g00010D
GSBRNA2T00121643001	AT3G48560	BnaC08g20300D
GSBRNA2T00121645001	AT3G48560	BnaC08g20310D
GSBRNA2T00121646001	AT3G48560	BnaC08g20320D
GSBRNA2T00121647001	AT3G48570	BnaC08g20330D
GSBRNA2T00121648001	AT3G48590	BnaC08g20340D
GSBRNA2T00121650001	AT3G48610	BnaC08g20350D
GSBRNA2T00121651001	AT1G53510	BnaC08g20360D
GSBRNA2T00121652001	AT3G48660	BnaC08g20370D
GSBRNA2T00121653001	AT3G48670	BnaC08g20380D
GSBRNA2T00121654001	AT3G48680	BnaC08g20390D
GSBRNA2T00121658001	AT3G48710	BnaC08g20420D
GSBRNA2T00121663001	AT3G48720	BnaC08g20430D
GSBRNA2T00121664001	AT3G48740	BnaC08g20440D
GSBRNA2T00121666001	AT5G17680	BnaC08g20450D
GSBRNA2T00121667001	AT3G48750	BnaC08g20460D
GSBRNA2T00121668001	AT3G48750	BnaC08g20470D
GSBRNA2T00121669001	AT3G48760	BnaC08g20480D
GSBRNA2T00121670001	AT3G48770	BnaC08g20490D
GSBRNA2T00121671001	AT3G48770	BnaC08g20500D
GSBRNA2T00121673001	AT5G28823	BnaC08g20520D
GSBRNA2T00121674001	AT3G48800	BnaC08g20530D
GSBRNA2T00121676001	AT3G48860	BnaC08g20540D
GSBRNA2T00121677001	AT3G48870	BnaC08g20550D
GSBRNA2T00121678001	AT3G48880	BnaC08g20560D
GSBRNA2T00121679001	AT3G48890	BnaC08g20570D
GSBRNA2T00121681001	AT3G48920	BnaC08g20580D
GSBRNA2T00121682001	AT5G23740	BnaC08g20590D
GSBRNA2T00121683001	AT3G48940	BnaC08g20600D
GSBRNA2T00121684001	amor|GSBR	BnaC08g20610D
GSBRNA2T00121685001	AT3G48950	BnaC08g20620D
GSBRNA2T00121686001	AT3G48970	BnaC08g20630D
GSBRNA2T00121687001	AT3G48980	BnaC08g20640D
GSBRNA2T00121688001	AT2G43250	BnaC08g20650D
GSBRNA2T00121689001	amor|GSBR	BnaC08g20660D
GSBRNA2T00121690001	AT3G49000	BnaC08g20670D
GSBRNA2T00121693001	AT3G01920	BnaC08g20690D
GSBRNA2T00121694001	AT3G49010	BnaC08g20700D
GSBRNA2T00121695001	AT3G49050	BnaC08g20710D
GSBRNA2T00121698001	AT3G49055	BnaC08g20740D
GSBRNA2T00121699001	AT3G49060	BnaC08g20750D
GSBRNA2T00121700001	AT3G49070	BnaC08g20760D
GSBRNA2T00121702001	AT3G45670	BnaC08g20770D
GSBRNA2T00121703001	AT3G49080	BnaC08g20780D
GSBRNA2T00121704001	AT3G49100	BnaC08g20790D
GSBRNA2T00121706001	AT3G49120	BnaC08g20810D
GSBRNA2T00121707001	AT3G49120	BnaC08g20820D
GSBRNA2T00121708001	AT3G49140	BnaC08g20830D
GSBRNA2T00121709001	AT2G23900	BnaC08g20840D
GSBRNA2T00121710001	AT3G49170	BnaC08g20850D
GSBRNA2T00121711001	AT3G49180	BnaC08g20860D
GSBRNA2T00121712001	AT3G49210	BnaC08g20870D
GSBRNA2T00121716001	AT3G49220	BnaC08g20880D
GSBRNA2T00121717001	AT3G14930	BnaC08g20890D
GSBRNA2T00121719001	AT3G49240	BnaC08g20900D
GSBRNA2T00121720001	AT3G49240	BnaC08g20910D
GSBRNA2T00121721001	AT3G49250	BnaC08g20920D
GSBRNA2T00121724001	AT3G49260	BnaC08g20940D
GSBRNA2T00121725001	AT3G49260	BnaC08g20950D
GSBRNA2T00121729001	AT3G49290	BnaC08g20960D
GSBRNA2T00121730001	AT3G49300	BnaC08g20970D
GSBRNA2T00121731001	AT3G49300	BnaC08g20980D
GSBRNA2T00121733001	AT1G30800	BnaC08g21000D
GSBRNA2T00121736001	AT3G49310	BnaC08g21010D
GSBRNA2T00121738001	AT3G49330	BnaC08g21020D
GSBRNA2T00121740001	AT3G49340	BnaC08g21030D
GSBRNA2T00121744001	amor|GSBR	BnaC08g21050D
GSBRNA2T00121745001	AT3G31925	BnaC08g21060D
GSBRNA2T00121749001	AT3G49370	BnaC08g21070D
GSBRNA2T00121750001	AT3G49380	BnaC08g21080D
GSBRNA2T00121751001	AT3G49390	BnaC08g21090D
GSBRNA2T00121752001	AT3G49390	BnaC08g21100D
GSBRNA2T00121753001	AT5G57200	BnaC08g21110D
GSBRNA2T00121756001	AT3G49430	BnaC08g21130D
GSBRNA2T00121758001	AT3G49450	BnaC08g21140D
GSBRNA2T00121759001	AT3G49490	BnaC08g21150D
GSBRNA2T00121760001	AT3G49530	BnaC08g21160D
GSBRNA2T00121761001	AT3G49540	BnaC08g21170D
GSBRNA2T00121762001	AT5G24650	BnaC08g21180D
GSBRNA2T00121765001	AT3G49590	BnaC08g21190D
GSBRNA2T00121766001	AT3G49600	BnaC08g21200D
GSBRNA2T00121767001	AT3G49601	BnaC08g21210D
GSBRNA2T00121772001	AT3G49630	BnaC08g21250D
GSBRNA2T00121774001	AT3G49640	BnaC08g21260D
GSBRNA2T00121775001	AT3G49660	BnaC08g21270D
GSBRNA2T00121779001	AT1G33260	BnaC08g21280D
GSBRNA2T00121780001	amor|GSBR	BnaC08g21290D
GSBRNA2T00121781001	AT3G49700	BnaC08g21300D
GSBRNA2T00121782001	AT3G49710	BnaC08g21310D
GSBRNA2T00121783001	AT3G49720	BnaC08g21320D
GSBRNA2T00121784001	AT3G49725	BnaC08g21330D
GSBRNA2T00121785001	AT3G49725	BnaC08g21340D
GSBRNA2T00121786001	AT3G49730	BnaC08g21350D
GSBRNA2T00121787001	AT3G49750	BnaC08g21360D
GSBRNA2T00121789001	AT3G49760	BnaC08g21370D
GSBRNA2T00121794001	AT3G49780	BnaC08g21380D
GSBRNA2T00121796001	AT3G59920	BnaA09g38180D
GSBRNA2T00121797001	AT3G59910	BnaA09g38170D
GSBRNA2T00121798001	AT3G59900	BnaA09g38160D
GSBRNA2T00121799001	AT3G60040	BnaA09g38150D
GSBRNA2T00121800001	AT3G59920	BnaA09g38140D
GSBRNA2T00121801001	AT3G60040	BnaA09g38130D
GSBRNA2T00121803001	AT3G60040	BnaA09g38120D
GSBRNA2T00121804001	AT4G33150	BnaA09g38110D
GSBRNA2T00121806001	AT5G64220	BnaA09g38100D
GSBRNA2T00121807001	AT3G59880	BnaA09g38090D
GSBRNA2T00121809001	AT3G59850	BnaA09g38080D
GSBRNA2T00121811001	AT3G59845	BnaA09g38060D
GSBRNA2T00121813001	AT3G59830	BnaA09g38050D
GSBRNA2T00121814001	AT3G59820	BnaA09g38040D
GSBRNA2T00121815001	AT3G59810	BnaA09g38030D
GSBRNA2T00121816001	AT3G59800	BnaA09g38020D
GSBRNA2T00121817001	AT2G43790	BnaA09g38010D
GSBRNA2T00121818001	AT3G59790	BnaA09g38000D
GSBRNA2T00121820001	AT3G59770	BnaA09g37990D
GSBRNA2T00121822001	AT3G59710	BnaA09g37970D
GSBRNA2T00121823001	AT3G59690	BnaA09g37960D
GSBRNA2T00121824001	AT3G59680	BnaA09g37950D
GSBRNA2T00121828001	AT3G59600	BnaA09g37940D
GSBRNA2T00121829001	AT2G24615	BnaA09g37930D
GSBRNA2T00121830001	AT3G47630	BnaA09g37920D
